zoho_account_id,zoho_url,account_name,tags,matched_tags,owner_name,owner_email,owner_id,website,company_linkedin,phone,industry,employees,company_size,annual_revenue,revenue_size,annual_revenue_text,annual_revenue_numeric,parent_account_name,parent_account_id,address,city,state,zip,country,billing_street,billing_city,billing_state,billing_code,billing_country,account_code,account_status,icp_score,signal_score,tier,track,current_erp_pain,budget_sap_roadmap,timeline,trigger_event_news,lead_source,campaign_name,import_notes,description,created_by,modified_by,created_time,modified_time,last_activity_time
6834250000003159107,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159107,"Kasa Companies, Inc.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.kasacontrols.com,,,Switchgear Apparatus,,,23873213,,,,,,,,KS,,US,418 E Avenue B,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T15:43:39+05:30
6834250000002788053,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788053,King Arthur Baking Company,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/kingarthurbakingcompany/about/,,Food And Beverage Manufacturing,,201-500,,$193.2 M,,,,,135 Us Route 5 S,Norwich,VT,5055,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T03:02:42+05:30
6834250000003159108,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159108,KINOVA Inc,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.kinovarobotics.com,,,"Metalworking Machinery, NEC",,,41700146,,,,,,,,QC,,CA,4333 boul de la Grande-AllÃ©e,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-24T22:03:39+05:30
6834250000002788064,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788064,Kistler,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,https://www.linkedin.com/company/kistler/about/,,Measuring And Control Instrument Manufacturing,,1001-5000,,$251.6 M,,,,,75 John Glenn Dr,Buffalo,NY,14228,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-05-14T14:52:39+05:30,2026-07-03T18:12:52+05:30
6834250000002788080,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788080,Knouse Foods,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,https://www.linkedin.com/company/knouse-foods/people/,,Food And Beverage Manufacturing,,1001-5000,,$421.9 M,,,,,800 Peach Glen Idaville Rd,Peach Glen,PA,17375,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-05-14T14:52:39+05:30,2026-07-03T18:12:51+05:30
6834250000003314096,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314096,Komatsu America,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.komatsuforest.co.uk,http://www.linkedin.com/company/komatsu-forest-uk-ltd,+1 423-267-1066,paper & forest products,4,,,,,,,,,,,,,Elmside,,Scotland,DG11,United Kingdom,,,,,,,,,,,,,,"Komatsu Forest UK Ltd is the authorized distributor for Komatsu Forest AB products in England, Scotland, and Wales. As a subsidiary of the global Komatsu Group, the company specializes in providing a wide range of forestry machinery, including harvesters, harvesting heads, forwarders, and wheeled forest machines. With a commitment to sustainability and quality, Komatsu Forest UK Ltd supports the UK forestry industry by offering modern equipment and comprehensive services.

The company also provides essential support services, including spare parts supply, maintenance, technical support, and engineering assistance. Their facilities include a well-equipped workshop for servicing and repairs, as well as a parts distribution center that ensures timely delivery across the UK. With a dedicated team of approximately 36 employees, Komatsu Forest UK Ltd aims to be a trusted partner for forestry operators, delivering expert knowledge and reliable solutions throughout the forestry lifecycle.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159109,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159109,"KPA Services, LLC",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.kpaonline.com,,,Automatic Regulating,,,22857343,,,,,,,,CO,,US,11080 Circle Point Rd Ste 200,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-24T22:03:39+05:30
6834250000002788118,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788118,Ksr International,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/ksr-international/about/,,Motor Vehicle Manufacturing,,1001-5000,,$114.2 M,,,,,26261 Evergreen Road Suite 415,Southfield,MI,48076,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000003159110,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159110,"KT-Grant, LLC",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,WWW.rgrantinc.com,,,Const Equip Rental,,,29838136,,,,,,,,PA,,US,3073 Route 66,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003159111,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159111,"KW International, LLC",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.kwintl.com,,,Oil and Gas Field Machinery and Equipment,,,23985351,,,,,,,,TX,77043,US,11125 Equity Dr Ste 200,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003159112,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159112,"Lasko Group, Inc.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.lasko.com,,,Industrial and Commercial Fans and Blowers and Air  Purifica,,,49164732,,,,,,,,PA,,US,820 Lincoln Ave,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:13+05:30
6834250000002788132,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788132,Lee Industries Inc,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/lee-industries-inc/about/,,Furniture And Home Furnishings Manufacturing,,51-200,,$182 M,,,,,210 4Th St Sw,Conover,NC,28613,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000003314100,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314100,LEE KUM KEE,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.lkk.com,http://www.linkedin.com/company/lee-kum-kee,+852 2660 3600,food production,14000,,4500000000,,,,,,,,,,,4 Tai Po Industrial Est,,New Territories,,Hong Kong,,,,,,,,,,,,,,"Lee Kum Kee Company Limited is a Hong Kong-based food manufacturer known for its wide range of Chinese and Asian sauces and condiments. Founded in 1888 by Lee Kum Sheung, the company started with the accidental invention of oyster sauce. Today, it operates as a family-run business with production facilities in China, the United States, and Malaysia, employing over 10,000 people.

The company produces over 300 varieties of sauces, including its flagship oyster sauce, soy sauce, hoisin sauce, and chili sauce. Lee Kum Kee aims to promote Chinese culinary culture worldwide, catering to both home cooks and professional chefs. It is recognized as a trusted brand, particularly among Michelin-starred Chinese restaurants, and exports its products to more than 100 countries, making it a household name in Chinese condiments.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788103,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788103,Leedo,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/leedo-building-solutions/people/?keywords=Otto,,Construction,,501-1000,,$136.6 M,,,,,16856 Cabinet Rd,East Bernard,TX,77435,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000002788069,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788069,Lift Solutions,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/lift-solutions-holdings-llc/about/,,Manufacturing,,201-500,,$187.1 M,$187.1 M,187100000,,,1315 Gillingham Rd,Neenah,WI,54956,US,1315 Gillingham Rd,Neenah,WI,,US,ACC-027,Prospect,69,6,C,Track 2 — Sage,"Using: SAGE 100 ERP, Challenges: Data Synchronization and Quality Issues, High Manual Processes",Will include in the next budget,9-12 month,"Tier C ICP 69 — 9–12 month timeline. Lift Solutions (founded 2021, $187.1M revenue, 500–1,000 employees) is a rapidly-scaled national provider of industrial lifting solutions operating across 16 states with 15 brand affiliations. A company that grew from",Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:50+05:30
6834250000003159113,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159113,Light Field Lab,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.lightfieldlab.com,,,Lab Furnishings,,,3759766,,,,,,,,CA,95112,US,699 East Brokaw Road,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003159114,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159114,Light Labs Inc.,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.light.co,,,Optical Instruments and Lenses,,,8563506,,,,,,,,CA,94301,US,636 Ramona Street,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000001511214,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000001511214,Lk Packaging,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/lk-packaging/about/,,Manufacturing,,201-500,,$121 M,,,,,6000 Sheila St,Los Angeles,CA,90040,US,,Los Angeles,CA,90040,US,,,,,,,,,,,,,,,Ankur Das,Aryan Dhamani,2026-01-27T22:24:37+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000002788078,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788078,LMI Aerospace,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/lmi-aerospace/about/,,Aviation And Aerospace Component Manufacturing,,1001-5000,,$378.7 M,$378.7 M,378700000,The Sonaca Group,6834250000002898043,411 Fountain Lakes Blvd,St Charles,MO,63301,US,411 Fountain Lakes Blvd,St Charles,MO,,US,ACC-015,Prospect,70,6,B,Track 1 — SAP (ver. TBC),SAP,Will include in the next budget,12 month,Post-acquisition ERP complexity: LMI Aerospace – a member of the Sonaca Group is the same company as LMI Aerospace (acquired by Belgian Sonaca Group in 2018 for $191M). Two LMI Aerospace contacts (Paulo Silva + Hima Raj) are confirmed Tier B leads — multi,Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:50+05:30
6834250000003159115,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159115,"Lmk Technologies, LLC",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.waterlinerenewal.com,,,Textile Machinery,,,19979226,,,,,,,,IL,,US,1779 Chessie Ln,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003159116,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159116,"Loc. Performance Products, LLC",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.locperformance.com,,,Metal Cutting Tools,,,134251272,,,,,,,,MI,48170,US,13505 N Haggerty Rd,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-23T20:14:42+05:30
6834250000002788097,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788097,Lumenis,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,https://www.linkedin.com/company/lumenis/about/,,Medical Device,,1001-5000,,$362 M,,,,,1735 Technology Dr Suite 850,San Jose,CA,95110,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-05-14T14:52:39+05:30,2026-07-03T18:12:52+05:30
6834250000002771009,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002771009,Luminator Technology Group,GMT Fabric; FOCUS,GMT Fabric; FOCUS,Ankur Das,ankur@klouddata.com,6834250000000719001,,,,"Transit Technology (Passenger Info, Signs, CCTV, HVAC)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ankur Das,Ankur Das,2026-05-13T21:05:44+05:30,2026-05-13T21:09:34+05:30,2026-06-02T21:25:39+05:30
6834250000002788087,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788087,Lycoming Engines,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,https://www.linkedin.com/company/lycomingengines/about/,,Aviation And Aerospace Component Manufacturing,,501-1000,,$113 M,,,Textron Inc.,6834250000002795078,652 Oliver St,Williamsport,PA,17701,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Ankur Das,2026-05-14T14:48:10+05:30,2026-05-15T09:49:16+05:30,2026-07-03T18:12:52+05:30
6834250000003314054,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314054,Madix,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.madixinc.com,http://www.linkedin.com/company/madix-inc,+1 214-515-5400,capital markets,2600,,473500000,,,,,,,,,,,500 Airport Rd,Terrell,Texas,75160-5200,United States,,,,,,,,,,,,,,"Madix, Inc. is a prominent U.S. manufacturer based in Terrell, Texas, specializing in store fixtures, retail shelving, point-of-purchase displays, and warehouse racking solutions. The company serves a diverse range of clients, including retailers, airports, hospitals, and government agencies, both domestically and internationally. 

Founded in 1982 through the merger of two family-owned businesses, Madix has expanded its operations significantly over the years. It operates over 2.4 million square feet of manufacturing and storage space across multiple locations, including facilities in Texas and Alabama, as well as a warehouse in the United Kingdom. Madix offers a wide array of products, with more than 65,000 items available, and provides installation services through its affiliated company, National Installers. The company is committed to quality and efficiency, utilizing advanced technology for order processing and manufacturing tracking.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314078,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314078,Mannington,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.mannington.com,http://www.linkedin.com/company/mannington-mills-inc-,+1 800-241-2262,mechanical or industrial engineering,2200,,1000000000,,,,,,,,,,,75 Mannington Mills Rd,Salem,New Jersey,08079-2009,United States,,,,,,,,,,,,,,"Mannington Mills, Inc. is a family-owned flooring manufacturer based in Salem, New Jersey, with a history dating back to 1915. The company is led by Chairman Zack Zehner, a great-great-grandson of the founder, and employs over 3,500 associates worldwide. Mannington operates with a mission to be the best partner in the flooring industry, guided by core values such as CARE and doing the right thing.

Mannington offers a wide range of residential and commercial flooring solutions, including luxury vinyl, laminate, hardwood, porcelain tile, and rubber flooring. It is recognized as the world's largest manufacturer of luxury vinyl tile and holds a significant market share in U.S. wood flooring. The company has several brands, including Mannington, Mannington Commercial, Amtico, and Phenix. Mannington is committed to innovation, sustainability, and customer satisfaction, providing expert support from design to installation while focusing on responsible manufacturing practices.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788115,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788115,Mark Anthony Brewing Inc.,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,https://www.linkedin.com/company/mark-anthony-brewing/about/,,Beverage Manufacturing,,501-1000,,$573 M,,,,,167 N Green St Ste 600A,Chicago,IL,60607,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-05-14T14:52:39+05:30,2026-07-03T18:12:52+05:30
6834250000003159117,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159117,"Mastercraft Boat Company, LLC",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.mastercraft.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:13+05:30
6834250000002788086,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788086,Matthews International Corporation,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/matthews-international/about/,,Manufacturing,,1001-5000,,$1.4 B,,,,,Two Northshore Center,Pittsburgh,PA,15212,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000002772001,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002772001,Maxcess International Corp,GMT Fabric; FOCUS,GMT Fabric; FOCUS,Ankur Das,ankur@klouddata.com,6834250000000719001,,,,Industrial Automation / Web Handling Machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ankur Das,Ankur Das,2026-05-13T21:05:12+05:30,2026-05-13T21:09:28+05:30,2026-06-01T18:12:17+05:30
6834250000002788131,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788131,Mayzon,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/mayzon/about/,,Manufacturing,,501-1000,,$195.8 M,,,,,"61 5Th Ave, Suite 1701",New York,NY,10016,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000002788093,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788093,Melissa & Doug,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,https://www.linkedin.com/company/melissa-&-doug/about/,,Manufacturing,,501-1000,,$347.1 M,,,,,10 Westport Rd Blg A 2Nd Flr,Wilton,CT,6897,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-05-14T14:52:39+05:30,2026-07-03T18:12:52+05:30
6834250000003314061,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314061,Mercury Systems,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.mrcy.com,http://www.linkedin.com/company/mercury-systems,+1 978-256-1300,defense & space,2400,,912020000,,,,,,,,,,,50 Minuteman Road,Andover,Massachusetts,01810,United States,,,,,,,,,,,,,,"Mercury Systems, Inc. is a technology company based in Andover, Massachusetts, specializing in open-architecture computer hardware and software products for the aerospace and defense industry. Founded in 1981, the company has grown significantly, employing over 2,300 people and generating approximately $988 million in annual revenue for fiscal year 2022.

Mercury designs and manufactures a range of products, including secure embedded processing modules, avionics mission computers, rugged secure computer servers, and advanced embedded security solutions. Their offerings are tailored for demanding environments and emphasize high-performance computing, secure sensor processing, and safety certification. Mercury serves defense prime contractors, the U.S. government, and OEM commercial aerospace companies, providing solutions that support electronic warfare, weapons systems, satellite communications, and more. The company is committed to integrating customer feedback early in the design process to ensure long-term partnerships and successful outcomes.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788099,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788099,"Merit Medical Systems, Inc.",Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/merit-medical-systems-inc/about/,,Medical Equipment Manufacturing,,1001-5000,,$1.5 B,,,,,1600 W Merit Pkwy,South Jordan,UT,84095,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000003314111,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314111,MGP Ingredients,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.mgpingredients.com,http://www.linkedin.com/company/mgp-ingredients,+1 800-255-0302,food & beverages,660,,536375000,,,,,,,,,,,100 Commercial St,Atchison,Kansas,66002,United States,,,,,,,,,,,,,,"MGP Ingredients, Inc. is a prominent producer of premium distilled spirits and specialty food ingredients, founded in 1941 in Atchison, Kansas. The company operates distilleries in Indiana, Kentucky, and Mexico, and has expanded its capabilities through acquisitions, including the historic Seagram's distillery and a merger with Luxco, Inc. MGP employs around 615 people and emphasizes innovation in both alcohol and food science.

The company operates in three main segments: Branded Spirits, Distilling Solutions, and Ingredient Solutions. Its branded spirits include award-winning bourbons, rye whiskeys, and tequilas, while its distilling solutions provide premium spirits to numerous brands. MGP also offers high-quality specialty ingredients like wheat proteins and starches for various food applications. The company is committed to quality and craftsmanship, supporting both established and emerging brands in the spirits and food industries.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788058,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788058,MH Equipment Company,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,https://www.linkedin.com/company/mh-equipment-company/about/,,Machinery Manufacturing,,501-1000,,$258 M,,,,,8901 N Industrial Rd,Peoria,IL,61615,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Ankur Das,2026-05-14T14:48:10+05:30,2026-05-15T09:41:19+05:30,2026-07-03T18:12:51+05:30
6834250000002788055,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788055,"Mi Technologies, Inc.",Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/mi-technologies-inc-/about/,,Computers And Electronics Manufacturing,,501-1000,,$501 M,$501 M,501000000,,,2215 Paseo De Las Americas Suite 30,San Diego,CA,92154,US,2215 Paseo De Las Americas Suite 30,San Diego,CA,,US,ACC-012,Prospect,71,6,B,Track 1 — SAP (ver. TBC),SAP - Open to explore SAP transformation,Will include in the next budget,12 months,Tier B ICP 71 — SAP ECC 2027 deadline applies. MI Technologies (precision measurement & testing systems) operates in aerospace and defense — a sector facing accelerating digital supply chain compliance requirements from OEMs. Ankit Gulati as ERP Manager i,Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:51+05:30
6834250000002788113,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788113,Michigan Turkey Producers,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/michigan-turkey-producers/about/,,Food And Beverage Manufacturing,,501-1000,,$333.2 M,,,,,1100 Hall Street Sw,Grand Rapids,MI,49503,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000002759038,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002759038,Mini-Circuits,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,www.minicircuits.com,https://www.linkedin.com/company/mini-circuits/about/,,"Appliances, Electrical, And Electronics Manufacturing",,1001-5000,200000000,$400 M,,,,,13 Neptune Ave,Brooklyn,NY,11235,US,,Brooklyn,NY,,United States,,,,,,,,,,,,,,"SAP ECC to SAP Cloud ERP, Private Edition",Ankur Das,Aryan Dhamani,2026-05-12T23:14:59+05:30,2026-05-14T14:52:39+05:30,2026-07-03T18:12:51+05:30
6834250000003159118,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159118,"Miro Industries, Inc.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.miroind.com,,,Construction Machinery and Equipment,,,5319651,,,,,,,,UT,,US,844 S 430 W Ste 100,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000002788111,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788111,Mizkan America,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/mizkan-america/people/?keywords=Reji,,Food And Beverage Manufacturing,,1001-5000,,$574.6 M,,,,,200 N Martingale Rd Suite 1000,Schaumburg,IL,60173,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
